,Car_ID,Brand,Model,Year,Km,Doors,Seats,TransmissionNr,Fuel,Power,Cylinder Engine,Transmission,AC,Condition,Price
9298,9367,Peugeot,308SW,2017,99500,5,5,6,Diesel,120cv,1461,Manual,ACIndependente,Usados,12990
9299,9368,Nissan,Leaf,2015,106700,5,5,6,Eléctrico,109cv,1364,Manual,ACAutomático,Usados,11990
9300,9369,Mercedes-Benz,C220,2003,300000,3,5,6,Diesel,143cv,1686,Manual,ACIndependente,Usados,5999
9301,937,VW,Golf,2014,77386,5,5,5,Diesel,90cv,1686,Manual,ACIndependente,Usados,14100
9302,9370,Citroën,C4GrandPicasso,2016,88000,5,7,6,Diesel,116cv,1199,Manual,ACAutomático,Usados,17990
9303,9371,Renault,MéganeSportTourer,2017,56000,5,5,5,Diesel,110cv,2143,Automática,ACAutomático,Usados,14790
9304,9372,BMW,418GranCoupé,2015,120000,5,5,4,Diesel,143cv,3000,Manual,ACAutomático,Usados,28250
9305,9373,SEAT,LeonST,2014,120000,5,5,5,Diesel,105cv,1600,Manual,ACIndependente,Usados,13750
9306,9374,Renault,MéganeSportTourer,2014,110000,5,5,5,Diesel,110cv,1560,Manual,ACAutomático,Usados,11950
9307,9375,Opel,Corsa,2002,170000,5,5,5,Gasolina,75cv,1199,Manual,ACAutomático,Usados,2250
9308,9376,Fiat,500,2016,20000,3,4,5,Gasolina,70cv,1461,Manual,ACAutomático,Usados,11250
9309,9377,Renault,Mégane,2004,121000,4,5,6,Gasolina,98cv,1000,Manual,ACAutomático,Usados,2990
9310,9378,Peugeot,206,2002,239000,5,5,5,Gasolina,60cv,1598,Manual,ACAutomático,Usados,1750
9311,9379,VW,Up!,2015,34096,5,4,5,Gasolina,60cv,1500,Manual,ACManual,Usados,8500
9312,938,VW,Golf,2015,126431,5,5,5,Diesel,90cv,1199,Manual,ACAutomático,Usados,13700
9313,9380,VW,Up!,2017,56270,5,4,5,Gasolina,60cv,1968,Automática,ACAutomático,Usados,9490
9314,9381,VW,Up!,2018,34492,5,4,5,Gasolina,60cv,492,Manual,ACManual,Usados,9990
9315,9382,Renault,Zoe,2019,69670,5,5,5,Eléctrico,109cv,400,Manual,ACAutomático,Usados,21290
9316,9383,Renault,ClioSportTourer,2017,19743,5,5,4,Gasolina,90cv,505,Manual,ACManual,Usados,10900
9317,9384,Toyota,Yaris,2017,51000,5,5,4,Gasolina,69cv,523,Manual,ACManual,Usados,10000
9318,9385,Citroën,C4Picasso,2016,77000,5,5,6,Diesel,120cv,1598,Manual,ACManual,Usados,14490
9319,9386,Citroën,C3,2020,30,5,5,4,Gasolina,82cv,1991,Automática,ACManual,Usados,16750
9320,9387,BMW,318,2015,145918,5,5,6,Diesel,150cv,1496,Manual,ACAutomático,Usados,20990
9321,9388,Skoda,FabiaBreak,2018,36256,5,5,5,Gasolina,95cv,1600,Manual,ACManual,Usados,12900
9322,9389,Volvo,V40CrossCountry,2015,117526,5,5,6,Diesel,115cv,1461,Manual,ACIndependente,Usados,14750
9323,939,VW,Golf,2016,149205,5,5,5,Diesel,110cv,2143,Automática,ACAutomático,Usados,13500
9324,9390,Smart,ForTwo,2008,175000,3,2,6,Diesel,45cv,1364,Manual,ACAutomático,Usados,4650
9325,9391,BMW,216ActiveTourer,2015,140263,5,5,5,Diesel,116cv,1686,Manual,ACIndependente,Usados,16570
9326,9392,Peugeot,208,2018,47839,5,5,7,Gasolina,82cv,1199,Manual,ACAutomático,Usados,11990
9327,9393,VW,GolfVariant,2015,73758,5,5,6,Diesel,110cv,2143,Automática,ACAutomático,Usados,15250
9328,9394,Mazda,6,2017,116137,5,5,5,Diesel,175cv,3000,Manual,ACAutomático,Usados,21990
9329,9395,Porsche,Panamera,2017,25000,5,4,5,Gasolina,550cv,1600,Manual,ACIndependente,Usados,149000
9330,9396,SEAT,IbizaST,2013,138000,5,5,5,Diesel,75cv,1560,Manual,ACAutomático,Usados,6700
9331,9397,Volvo,V40,2013,149000,5,5,5,Diesel,115cv,1199,Manual,ACAutomático,Usados,11000
9332,9398,Peugeot,208,2019,20526,5,5,6,Gasolina,82cv,1461,Manual,ACAutomático,Usados,12690
9333,9399,Peugeot,208,2018,48662,5,5,6,Gasolina,82cv,1000,Manual,ACAutomático,Usados,11990
9334,94,Mercedes-Benz,A160,2020,4780,5,5,5,Gasolina,109cv,505,Manual,ACManual,Usados,28490
9335,940,Toyota,Yaris,2016,91264,5,5,6,Diesel,90cv,3000,Manual,ACAutomático,Usados,11800
9336,9400,Fiat,TipoStationWagon,2018,48417,5,5,6,Diesel,120cv,1598,Manual,ACAutomático,Usados,18750
9337,9401,Renault,Clio,2015,148279,5,5,6,Diesel,75cv,1500,Manual,ACManual,Usados,9990
9338,9402,Renault,Captur,2018,121333,5,7,5,Diesel,90cv,1968,Automática,ACAutomático,Usados,14990
9339,9403,Renault,Espace,2017,71264,5,7,6,Diesel,130cv,492,Manual,ACManual,Usados,23740
9340,9404,Renault,Espace,2017,87346,5,5,5,Diesel,130cv,400,Manual,ACAutomático,Usados,23740
9341,9405,Peugeot,208,2020,10,5,5,5,Gasolina,100cv,505,Manual,ACManual,Usados,18990
9342,9406,Opel,Astra,2019,16561,5,5,5,Gasolina,105cv,523,Manual,ACManual,Usados,18440
9343,9407,MINI,Cooper,2015,57290,5,5,6,Diesel,116cv,1598,Manual,ACManual,Usados,16990
9344,9408,Opel,Corsa,2016,93512,5,5,4,Gasolina,70cv,1991,Automática,ACManual,Usados,8990
9345,9409,Opel,Astra,2019,18611,5,5,5,Gasolina,105cv,1995,Manual,ACManual,Usados,18440
9346,941,Volvo,V40,2016,143709,5,2,6,Diesel,120cv,1600,Manual,ACIndependente,Usados,16400
9347,9410,VW,Polo,2018,32120,5,5,6,Gasolina,75cv,1500,Manual,ACManual,Usados,12650
9348,9411,SEAT,Ibiza,2016,46161,5,5,5,Gasolina,75cv,1598,Manual,ACManual,Usados,9500
9349,9412,VW,Polo,2017,37097,5,5,5,Gasolina,75cv,1496,Manual,ACAutomático,Usados,12450
9350,9413,VW,Up!,2018,36830,5,4,5,Gasolina,60cv,1600,Manual,ACManual,Usados,9990
9351,9414,Peugeot,2008,2018,46612,5,5,5,Gasolina,82cv,1461,Manual,ACIndependente,Usados,14990
9352,9415,Opel,AstraSportsTourer,2019,17137,5,5,6,Gasolina,105cv,1364,Manual,ACAutomático,Usados,19350
9353,9416,Opel,Corsa,2016,93759,5,5,5,Gasolina,70cv,1686,Manual,ACIndependente,Usados,8990
9354,9417,Opel,AstraSportsTourer,2019,17192,5,5,6,Gasolina,105cv,1199,Manual,ACAutomático,Usados,19350
9355,9418,BMW,i3,2018,19000,5,4,7,Eléctrico,170cv,2143,Automática,ACAutomático,Usados,23750
9356,9419,Kia,Soul,2016,95000,5,5,5,Eléctrico,110cv,3000,Manual,ACAutomático,Usados,13500
9357,942,Toyota,Yaris,2016,111078,5,5,6,Diesel,90cv,1560,Manual,ACAutomático,Usados,11600
9358,9420,BMW,118,2015,167200,5,5,6,Diesel,150cv,1600,Manual,ACIndependente,Usados,25900
9359,9421,Ford,Fiesta,2007,155956,5,5,6,Gasolina,75cv,1560,Manual,ACAutomático,Usados,4990
9360,9422,Renault,Trafic,2018,84979,5,9,6,Diesel,125cv,1199,Manual,ACAutomático,Usados,23890
9361,9423,BMW,318,2013,135126,4,5,6,Diesel,143cv,1461,Manual,ACAutomático,Usados,16900
9362,9424,Honda,CR-V,2002,90000,5,5,7,Gasolina,150cv,1000,Manual,ACAutomático,Usados,8500
9363,9425,Mercedes-Benz,E220,2016,135000,5,5,7,Diesel,194cv,1598,Manual,ACAutomático,Usados,33900
9364,9426,Volvo,V40CrossCountry,2019,15790,5,5,8,Diesel,150cv,1500,Manual,ACManual,Usados,24900
9365,9427,Peugeot,308SW,2016,112000,5,5,7,Diesel,120cv,1968,Automática,ACAutomático,Usados,14750
9366,9428,Mercedes-Benz,A180,2019,21251,5,5,8,Diesel,116cv,492,Manual,ACManual,Usados,29500
9367,9429,Mercedes-Benz,A180,2019,14141,5,5,5,Diesel,116cv,400,Manual,ACAutomático,Usados,29500
9368,943,Toyota,Auris,2017,57429,5,5,6,Diesel,90cv,1199,Manual,ACAutomático,Usados,18000
9369,9430,BMW,520,2019,19181,4,5,8,Diesel,190cv,505,Manual,ACManual,Usados,55500
9370,9431,Mitsubishi,Outlander,2015,159357,5,5,7,Híbrido(Gasolina),200cv,523,Manual,ACManual,Usados,16990
9371,9432,BMW,320,2018,23000,5,5,7,Diesel,190cv,1598,Manual,ACManual,Usados,29950
9372,9433,Citroën,C1,2017,59000,5,5,5,Gasolina,68cv,1991,Automática,ACManual,Usados,8900
9373,9434,BMW,i3,2016,34169,3,4,6,Eléctrico,170cv,1995,Manual,ACManual,Usados,22400
9374,9435,Mercedes-Benz,CLA220,2016,42000,4,5,7,Diesel,177cv,1496,Manual,ACAutomático,Usados,34400
9375,9436,Mercedes-Benz,CLS250,2012,161000,4,4,7,Diesel,204cv,1600,Manual,ACManual,Usados,32700
9376,9437,Audi,A3Limousine,2017,39000,4,5,6,Diesel,116cv,1461,Manual,ACIndependente,Usados,21900
9377,9438,Kia,Ceed,2013,107000,3,5,6,Diesel,128cv,1364,Manual,ACAutomático,Usados,10900
9378,9439,Mercedes-Benz,C220,2018,28000,4,5,9,Diesel,170cv,1686,Manual,ACIndependente,Usados,38900
9379,944,Smart,ForTwo,2019,14018,3,5,5,Gasolina,90cv,1461,Manual,ACAutomático,Usados,15000
9380,9440,VW,CC,2013,85000,4,4,6,Diesel,140cv,1199,Manual,ACAutomático,Usados,20700
9381,9441,Fiat,Punto,1999,226000,5,5,5,Gasolina,86cv,2143,Automática,ACAutomático,Usados,750
9382,9442,Renault,ClioBreak,2010,220000,5,5,6,Diesel,90cv,3000,Manual,ACAutomático,Usados,6500
9383,9443,Ford,MondeoSW,1995,390000,5,5,5,Diesel,88cv,1600,Manual,ACIndependente,Usados,750
9384,9444,Renault,Espace,2016,190000,5,5,6,Diesel,110cv,1560,Manual,ACAutomático,Usados,18750
9385,9445,Mercedes-Benz,B180,2007,199000,5,4,5,Diesel,109cv,1199,Manual,ACAutomático,Usados,7999
9386,9446,VW,NewBeetleCabriolet,2007,145000,3,5,6,Gasolina,1cv,1461,Manual,ACAutomático,Usados,7875
9387,9447,Citroën,C5Tourer,2007,198000,5,7,6,Diesel,110cv,1000,Manual,ACAutomático,Usados,4500
9388,9448,Citroën,C4GrandPicasso,2015,128000,5,5,5,Diesel,120cv,1598,Manual,ACAutomático,Usados,14990
9389,9449,Peugeot,208,2013,170000,5,5,5,Diesel,70cv,1500,Manual,ACManual,Usados,7999
9390,945,Skoda,Rapid,2015,81306,5,5,5,Diesel,105cv,1000,Manual,ACAutomático,Usados,11800
9391,9450,Peugeot,308SW,2015,147000,5,5,6,Diesel,120cv,1968,Automática,ACAutomático,Usados,12900
9392,9451,Opel,Corsa,2017,69873,5,5,6,Diesel,95cv,492,Manual,ACManual,Usados,9950
9393,9452,Peugeot,208,2014,84000,5,6,5,Diesel,68cv,400,Manual,ACAutomático,Usados,9500
9394,9453,Mercedes-Benz,R320,2006,244000,5,5,6,Diesel,224cv,505,Manual,ACManual,Usados,17999
9395,9454,SEAT,Arona,2019,14418,5,5,6,Gasolina,115cv,523,Manual,ACManual,Usados,16990
9396,9455,BMW,520,2010,191000,5,5,5,Diesel,184cv,1598,Manual,ACManual,Usados,14900
9397,9456,Kia,Ceed,2008,158525,3,5,5,Diesel,115cv,1991,Automática,ACManual,Usados,6000
9398,9457,Ford,C-Max,2012,129600,5,5,6,Diesel,115cv,1995,Manual,ACManual,Usados,10000
9399,9458,Nissan,Juke,2014,94000,5,5,6,Diesel,110cv,1500,Manual,ACManual,Usados,12997
9400,9459,Skoda,FabiaBreak,2010,134095,5,5,5,Gasolina,70cv,1598,Manual,ACManual,Usados,4500
9401,946,SEAT,LeonST,2017,117400,5,5,5,Diesel,115cv,1598,Manual,ACAutomático,Usados,15300
9402,9460,Fiat,Punto,2001,180000,5,5,5,Gasolina,60cv,1598,Manual,ACManual,Usados,1490
9403,9461,Mercedes-Benz,S350,2013,58000,4,5,7,Diesel,258cv,1496,Manual,ACAutomático,Usados,52950
9404,9462,BMW,X5,2008,140310,5,7,5,Diesel,285cv,1600,Manual,ACManual,Usados,29950
9405,9463,Mercedes-Benz,C300,2018,45256,4,5,6,Híbrido(Diesel),231cv,1461,Manual,ACIndependente,Usados,42900
9406,9464,Mercedes-Benz,GLA200,2015,96000,5,5,8,Diesel,136cv,1364,Manual,ACAutomático,Usados,27500
9407,9465,Peugeot,308,2008,186325,5,5,5,Diesel,109cv,1686,Manual,ACIndependente,Usados,5999
9408,9466,DS,DS4,2016,146000,5,5,6,Diesel,120cv,1199,Manual,ACAutomático,Usados,14725
9409,9467,Peugeot,3008,2018,14300,5,5,5,Diesel,180cv,2143,Automática,ACAutomático,Usados,39500
9410,9468,Hyundai,Getz,2007,119850,5,5,6,Gasolina,66cv,3000,Manual,ACAutomático,Usados,3180
9411,9469,Renault,MéganeSportTourer,2018,122000,5,5,5,Diesel,110cv,1600,Manual,ACIndependente,Usados,16750
9412,947,SEAT,LeonST,2017,129045,5,5,5,Diesel,115cv,1500,Manual,ACManual,Usados,14900
9413,9470,SEAT,Arona,2020,63,5,5,5,Gasolina,95cv,1560,Manual,ACAutomático,Usados,17900
9414,9471,VW,Scirocco,2013,129000,3,4,6,Diesel,140cv,1199,Manual,ACAutomático,Usados,18250
9415,9472,Renault,MéganeBreak,2003,255326,5,4,6,Diesel,100cv,1461,Manual,ACAutomático,Usados,2690
9416,9473,Ford,FocusSW,2003,435234,3,7,7,Diesel,115cv,1000,Manual,ACAutomático,Usados,2490
9417,9474,Ford,FocusSW,2005,168523,5,5,6,Gasolina,90cv,1598,Manual,ACAutomático,Usados,2450
9418,9475,Dodge,Challenger,2011,70000,5,5,6,GPL,430cv,1500,Manual,ACManual,Usados,74900
9419,9476,Peugeot,307SW,2004,181235,5,5,6,Diesel,109cv,1968,Automática,ACAutomático,Usados,2600
9420,9477,Renault,GrandScénic,2011,208362,5,5,5,Diesel,110cv,492,Manual,ACManual,Usados,6900
9421,9478,Volvo,V40,2017,135000,5,5,6,Diesel,120cv,400,Manual,ACAutomático,Usados,17990
9422,9479,Mercedes-Benz,CLA200,2015,158000,5,5,5,Diesel,136cv,505,Manual,ACManual,Usados,24750
9423,948,SEAT,LeonST,2017,88807,5,5,5,Diesel,115cv,1968,Automática,ACAutomático,Usados,15800
9424,9480,SEAT,Arona,2019,22922,5,5,5,Diesel,95cv,523,Manual,ACManual,Usados,20990
9425,9481,Renault,MéganeSportTourer,2018,59029,5,5,5,Diesel,110cv,1598,Manual,ACManual,Usados,19990
9426,9482,SEAT,Ateca,2019,16933,2,5,5,Gasolina,115cv,1991,Automática,ACManual,Usados,22990
9427,9483,Peugeot,508SW,2013,156495,5,5,7,Diesel,115cv,1995,Manual,ACManual,Usados,11900
9428,9484,Peugeot,308SW,2018,150000,5,5,6,Diesel,120cv,1496,Manual,ACAutomático,Usados,15750
9429,9485,Hyundai,i30N,2018,49000,5,5,6,Gasolina,275cv,1600,Manual,ACManual,Usados,35000
9430,9486,Nissan,Qashqai,2016,138000,5,5,6,Diesel,110cv,1461,Manual,ACIndependente,Usados,15250
9431,9487,Peugeot,207,2011,100737,5,5,5,Gasolina,95cv,1364,Manual,ACAutomático,Usados,6995
9432,9488,MINI,Cooper,2015,106000,3,4,6,Diesel,116cv,1686,Manual,ACIndependente,Usados,14990
9433,9489,Mercedes-Benz,C220,2003,189789,3,5,6,Diesel,143cv,1199,Manual,ACAutomático,Usados,8490
9434,949,SEAT,LeonST,2017,119843,5,5,5,Diesel,115cv,492,Manual,ACManual,Usados,15300
9435,9490,SEAT,Leon,2007,207000,5,5,6,Diesel,105cv,2143,Automática,ACAutomático,Usados,7200
9436,9491,Volvo,V40CrossCountry,2016,145000,5,5,8,Diesel,120cv,3000,Manual,ACAutomático,Usados,17990
9437,9492,Ford,Focus,2008,199876,5,4,6,Diesel,110cv,1600,Manual,ACIndependente,Usados,5985
9438,9493,Porsche,Panamera,2014,99000,5,5,6,Híbrido(Gasolina),416cv,1560,Manual,ACAutomático,Usados,58750
9439,9494,Kia,CeedSW,2009,154624,5,5,7,Gasolina,90cv,1199,Manual,ACAutomático,Usados,5850
9440,9495,Audi,A4Avant,2005,298269,5,5,6,Diesel,140cv,1461,Manual,ACAutomático,Usados,7995
9441,9496,Renault,Captur,2018,64800,5,5,6,Gasolina,90cv,1000,Manual,ACAutomático,Usados,13250
9442,9497,Opel,AstraCaravan,2009,231334,5,5,7,Diesel,125cv,1598,Manual,ACAutomático,Usados,6985
9443,9498,Volvo,V60,2015,158000,5,5,5,Híbrido(Diesel),286cv,1500,Manual,ACManual,Usados,17990
9444,9499,Peugeot,3008,2017,148000,5,5,6,Diesel,120cv,1968,Automática,ACAutomático,Usados,21990
9445,95,Renault,Clio,2018,32000,5,7,5,Gasolina,90cv,523,Manual,ACManual,Usados,10490
9446,950,SEAT,Ibiza,2018,29096,5,5,6,Diesel,95cv,400,Manual,ACAutomático,Usados,14600
9447,9500,BMW,740,2016,99111,5,5,6,Diesel,320cv,492,Manual,ACManual,Usados,64900
9448,9501,Toyota,Yaris,2008,145627,5,5,5,Diesel,90cv,1496,Manual,ACAutomático,Usados,7950
9449,9502,Peugeot,2008,2019,16900,5,5,6,Gasolina,82cv,1600,Manual,ACManual,Usados,15800
9450,9503,Peugeot,308,2012,175199,5,5,5,Diesel,110cv,1461,Manual,ACIndependente,Usados,9850
9451,9504,Citroën,C3aircross,2019,25066,5,5,5,Gasolina,82cv,1364,Manual,ACAutomático,Usados,14690
9452,9505,Honda,Jazz,2012,72293,5,5,7,Gasolina,90cv,1686,Manual,ACIndependente,Usados,9850
9453,9506,Ford,Mondeo,2015,154617,5,5,6,Diesel,120cv,1199,Manual,ACAutomático,Usados,13900
9454,9507,VW,PassatVariant,2007,217000,4,5,5,Diesel,140cv,2143,Automática,ACAutomático,Usados,7990
9455,9508,Opel,Agila,2008,114000,5,5,6,Gasolina,55cv,3000,Manual,ACAutomático,Usados,3900
9456,9509,Mercedes-Benz,C63AMG,2017,38000,5,5,6,Gasolina,510cv,1600,Manual,ACIndependente,Usados,94900
9457,951,Renault,Talisman,2018,69206,4,5,5,Diesel,110cv,505,Manual,ACManual,Usados,18700
9458,9510,Renault,MéganeSportTourer,2015,148000,5,5,6,Diesel,110cv,1560,Manual,ACAutomático,Usados,11999
9459,9511,Suzuki,SX4,2007,190000,5,5,8,Diesel,95cv,1199,Manual,ACAutomático,Usados,5750
9460,9512,Peugeot,208,2019,16000,5,5,7,Gasolina,82cv,1461,Manual,ACAutomático,Usados,13250
9461,9513,Opel,InsigniaSportsTourer,2016,160000,5,7,7,Diesel,136cv,1000,Manual,ACAutomático,Usados,12900
9462,9514,Ford,S-Max,2017,60000,3,4,8,Diesel,150cv,1598,Manual,ACAutomático,Usados,27250
9463,9515,Fiat,500C,2018,25000,5,7,5,Gasolina,69cv,1500,Manual,ACManual,Usados,12900
9464,9516,Peugeot,5008,2017,80000,5,7,7,Diesel,120cv,1968,Automática,ACAutomático,Usados,26400
9465,9517,Citroën,C-crosser,2007,190000,5,5,6,Diesel,160cv,492,Manual,ACManual,Usados,9450
9466,9518,Opel,AstraCaravan,2007,220000,5,4,8,Diesel,90cv,400,Manual,ACAutomático,Usados,4750
9467,9519,BMW,640,2012,160397,5,5,6,Diesel,313cv,505,Manual,ACManual,Usados,39750
9468,952,SEAT,Ibiza,2017,94204,5,5,6,Diesel,90cv,523,Manual,ACManual,Usados,10900
9469,9520,LandRover,RangeRover,2019,22409,5,5,6,Híbrido(Gasolina),404cv,523,Manual,ACManual,Usados,99000
9470,9521,Mercedes-Benz,A180,2019,14259,5,5,6,Diesel,116cv,1598,Manual,ACManual,Usados,29900
9471,9522,Mercedes-Benz,C200,2015,104000,5,5,7,Diesel,136cv,1496,Manual,ACAutomático,Usados,24870
9472,9523,Suzuki,Swift,2007,174400,5,5,5,Diesel,75cv,1600,Manual,ACManual,Usados,5750
9473,9524,SEAT,LeonST,2016,160000,5,5,6,Diesel,184cv,1461,Manual,ACIndependente,Usados,19370
9474,9525,Mercedes-Benz,A180,2020,5400,5,5,6,Diesel,116cv,1364,Manual,ACAutomático,Usados,35500
9475,9526,Mercedes-Benz,CLA180,2014,156141,5,5,5,Diesel,109cv,1686,Manual,ACIndependente,Usados,22170
9476,9527,VW,Golf,2016,28800,5,5,6,Híbrido(Gasolina),204cv,1199,Manual,ACAutomático,Usados,29370
9477,9528,BMW,525,2005,315000,5,5,5,Diesel,177cv,2143,Automática,ACAutomático,Usados,11300
9478,9529,Volvo,V60,2015,115403,3,4,5,Híbrido(Diesel),290cv,3000,Manual,ACAutomático,Usados,25990
9479,953,Renault,Kadjar,2019,17170,5,5,6,Diesel,115cv,1598,Manual,ACManual,Usados,24000
9480,9530,Mercedes-Benz,C220,2002,228000,5,5,6,Diesel,143cv,1600,Manual,ACIndependente,Usados,8900
9481,9531,Volvo,C30,2008,104500,5,5,6,Diesel,109cv,1560,Manual,ACAutomático,Usados,6750
9482,9532,VW,GolfSportsvan,2015,100240,5,5,7,Diesel,110cv,1199,Manual,ACAutomático,Usados,13950
9483,9533,Peugeot,307Break,2003,365200,5,5,6,Diesel,70cv,1461,Manual,ACAutomático,Usados,1990
9484,9534,Opel,Corsa,2011,73200,5,5,6,Gasolina,85cv,1000,Manual,ACAutomático,Usados,6490
9485,9535,SEAT,LeonST,2017,128000,5,5,6,Diesel,110cv,1598,Manual,ACAutomático,Usados,14500
9486,9536,Renault,Mégane,2012,237000,5,5,6,Diesel,110cv,1500,Manual,ACManual,Usados,8500
9487,9537,VW,Golf,2015,138529,5,5,8,Diesel,110cv,1968,Automática,ACAutomático,Usados,18740
9488,9538,Volvo,V40,2015,175000,3,4,6,Diesel,120cv,492,Manual,ACManual,Usados,14500
9489,9539,Peugeot,308SW,2017,123500,5,5,7,Diesel,120cv,400,Manual,ACAutomático,Usados,16990
9490,954,Renault,Mégane,2015,76117,5,5,6,Diesel,110cv,1991,Automática,ACManual,Usados,13900
9491,9540,BMW,420,2016,17000,5,5,9,Gasolina,184cv,505,Manual,ACManual,Usados,35500
9492,9541,Opel,Combo,2010,218000,5,5,4,Diesel,75cv,523,Manual,ACManual,Usados,5250
9493,9542,Fiat,Tipo,2018,39000,3,4,9,Diesel,120cv,1598,Manual,ACManual,Usados,14600
9494,9543,Renault,Kadjar,2017,140000,4,5,6,Diesel,110cv,1496,Manual,ACAutomático,Usados,16500
9495,9544,Jaguar,XE,2015,110657,5,5,8,Diesel,163cv,1600,Manual,ACManual,Usados,27500
9496,9545,Mercedes-Benz,C220,2015,140000,5,4,6,Diesel,170cv,1461,Manual,ACIndependente,Usados,23000
9497,9546,Audi,A4Avant,2016,159000,2,5,4,Diesel,150cv,1364,Manual,ACAutomático,Usados,26900
9498,9547,MINI,1000,1980,74000,5,5,6,Gasolina,40cv,1686,Manual,ACIndependente,Usados,9900
9499,9548,Mercedes-Benz,C220,2011,98292,5,5,6,Diesel,170cv,1199,Manual,ACAutomático,Usados,19500
9500,9549,Nissan,Qashqai,2015,116000,5,2,6,Diesel,110cv,2143,Automática,ACAutomático,Usados,16990
9501,955,Renault,Kadjar,2019,19759,5,5,6,Diesel,115cv,1995,Manual,ACManual,Usados,23900
9502,9550,Peugeot,508RXH,2015,155000,2,2,6,Híbrido(Diesel),200cv,3000,Manual,ACAutomático,Usados,19900
9503,9551,Smart,ForTwo,2018,14069,2,2,5,Gasolina,71cv,1600,Manual,ACIndependente,Usados,12000
9504,9552,Smart,ForTwo,2012,64600,2,5,5,Diesel,54cv,1560,Manual,ACAutomático,Usados,7250
9505,9553,Smart,ForTwo,2012,139300,5,4,6,Diesel,54cv,1199,Manual,ACAutomático,Usados,7250
9506,9554,Audi,A4Avant,2012,210000,3,5,5,Diesel,177cv,1461,Manual,ACAutomático,Usados,18990
9507,9555,MINI,Cooper,2011,96100,5,5,5,Diesel,110cv,1000,Manual,ACAutomático,Usados,10990
9508,9556,Renault,Mégane,2012,125000,5,5,6,Diesel,90cv,1598,Manual,ACAutomático,Usados,7490
9509,9557,Ford,FocusSW,2012,90000,5,5,6,Diesel,95cv,1500,Manual,ACManual,Usados,8790
9510,9558,SEAT,Arona,2019,3000,4,2,7,Gasolina,115cv,1968,Automática,ACAutomático,Usados,19490
9511,9559,BMW,320,2015,35000,5,5,6,Diesel,184cv,492,Manual,ACManual,Usados,22900
9512,956,Renault,Kadjar,2019,40528,5,5,6,Diesel,115cv,1500,Manual,ACManual,Usados,23000
9513,9560,MINI,Cooper,2011,140552,3,5,5,Diesel,110cv,400,Manual,ACAutomático,Usados,10500
9514,9561,SEAT,LeonST,2016,175000,5,7,5,Diesel,120cv,505,Manual,ACManual,Usados,14750
9515,9562,Smart,ForTwo,2016,55000,4,5,7,Gasolina,90cv,523,Manual,ACManual,Usados,9990
9516,9563,BMW,320,2012,200000,3,5,6,Diesel,184cv,1598,Manual,ACManual,Usados,16750
9517,9564,BMW,320,2014,154391,5,2,6,Diesel,184cv,1991,Automática,ACManual,Usados,19750
9518,9565,Peugeot,206,2001,265214,5,4,6,Gasolina,110cv,1995,Manual,ACManual,Usados,2750
9519,9566,VW,GolfVariant,2014,242500,5,5,6,Diesel,110cv,1496,Manual,ACAutomático,Usados,9650
9520,9567,BMW,740,2018,14000,5,5,9,Híbrido(Gasolina),326cv,1600,Manual,ACManual,Usados,79900
9521,9568,Renault,MéganeSportTourer,2018,152000,5,5,6,Diesel,110cv,1461,Manual,ACIndependente,Usados,16500
9522,9569,Mercedes-Benz,CLA200,2017,178000,5,5,7,Diesel,136cv,1364,Manual,ACAutomático,Usados,26750
9523,957,Renault,Kadjar,2019,16814,5,5,5,Diesel,115cv,1598,Manual,ACManual,Usados,24400
9524,9570,Porsche,997,2007,100580,5,5,6,Gasolina,381cv,1686,Manual,ACIndependente,Usados,59900
9525,9571,SEAT,Leon,2013,163600,5,4,6,Diesel,105cv,1199,Manual,ACAutomático,Usados,11900
9526,9572,Mercedes-Benz,A180,2017,93788,2,5,7,Diesel,109cv,2143,Automática,ACAutomático,Usados,19990
9527,9573,BMW,123,2009,130500,5,5,6,Diesel,204cv,3000,Manual,ACAutomático,Usados,20950
9528,9574,Audi,A4Allroad,2010,177700,5,5,6,Diesel,143cv,1600,Manual,ACIndependente,Usados,17990
9529,9575,Mercedes-Benz,CLA180,2017,140000,5,5,6,Diesel,109cv,1560,Manual,ACAutomático,Usados,25890
9530,9576,Citroën,C5,2009,164992,5,5,5,Diesel,136cv,1199,Manual,ACAutomático,Usados,7950
9531,9577,Renault,Clio,2016,84266,5,4,6,Gasolina,220cv,1461,Manual,ACAutomático,Usados,21950
9532,9578,Renault,Kadjar,2017,92500,5,5,6,Diesel,110cv,1000,Manual,ACAutomático,Usados,17800
9533,9579,Renault,Twingo,2016,86062,5,4,6,Gasolina,70cv,1598,Manual,ACAutomático,Usados,8990
9534,958,Renault,Clio,2015,95042,5,5,5,Diesel,90cv,1598,Manual,ACManual,Usados,11700
9535,9580,BMW,318,2013,80000,3,5,6,Diesel,143cv,1500,Manual,ACManual,Usados,17250
9536,9581,VW,Scirocco,2009,198000,5,5,8,GPL,160cv,1968,Automática,ACAutomático,Usados,9490
9537,9582,Renault,MéganeSportTourer,2013,235860,5,5,5,Diesel,110cv,492,Manual,ACManual,Usados,8250
9538,9583,Toyota,C-HR,2018,39867,5,4,6,Gasolina,116cv,400,Manual,ACAutomático,Usados,20900
9539,9584,BMW,420GranCoupé,2017,112000,3,3,9,Diesel,190cv,505,Manual,ACManual,Usados,29999
